"countopioid","abandon_cars","graffiti","pothole","street_cleaning","trash","abandon_cars.nn","pothole.nn","trash.nn","graffiti.nn","street_cleaning.nn","pctUnemploy","MedHHInc","pctPoverty","TotalPop","TotalUnit","NEIGH","Longitude","Latitude"
1,0,0,0,0,0,448.633042457257,408.939452035187,389.613502611469,860.110228972454,313.945471811717,1.73894375268356,29654,28.5530270502362,4658,2667,"East Price Hill",-84.5780075119768,39.10203394472
25,7,0,14,19,59,168.244383899237,136.702260419358,64.9010052370908,579.420449325954,47.5756805349793,6.57169117647059,30781,39.3382352941176,2176,985,"West Price Hill",-84.5784016773935,39.1098199604125
47,22,2,6,13,77,99.2508076180576,209.559158073325,35.4344896009048,294.146475610691,85.1646059002457,3.65799911855443,33285,37.5055090348171,2269,1065,"West Price Hill",-84.5787959954749,39.1176059621366
6,4,0,5,4,10,207.338082448825,240.656248958442,127.702141115015,806.950458569517,108.408593403789,3.65799911855443,33285,37.5055090348171,2269,1065,"West Price Hill",-84.5791904662704,39.1253919503271
1,2,1,4,0,22,274.125881969728,324.399669788126,79.6950341288734,934.430786641905,365.35475969889,3.89782716868469,36933,24.1499419472549,6029,2073,"Westwood",-84.5795850897679,39.1331779246574
34,8,2,8,16,16,126.415516291746,166.476360880984,181.189774148404,645.05447328399,97.9541886957379,4.69719350073855,21979,47.7104874446086,3385,1713,"Westwood",-84.5799798661966,39.1409638851683
4,0,0,0,3,24,545.388913495746,455.902508721084,37.8846784680139,1009.50089786756,110.962521262247,8.6547656997131,30375,30.5546700669429,6274,3155,"Westwood",-84.5803747954481,39.1487498319009
2,5,0,25,2,21,143.586268437864,136.489877083317,81.6085024840084,1581.68384773564,236.462452312141,1.06761565836299,46519,19.2170818505338,4215,2604,"Westwood",-84.5807698778935,39.1565357649738
0,0,0,0,0,0,985.697492860741,778.757488955197,776.921684957384,2108.54942599681,1025.50352623342,1.06761565836299,46519,19.2170818505338,4215,2604,"Westwood",-84.5811651132489,39.1643216840942
1,0,0,5,0,0,1782.87236303259,547.359987898318,1328.39281035617,2537.34548023693,1747.15088623202,6.18811881188119,23611,36.9165487977369,2828,1668,"Mount Airy - Westwood",-84.5815605017002,39.1721075895221
0,0,0,0,0,0,683.849065899755,534.304599420088,455.020712927191,1527.99856835573,493.247672991955,4.72602739726027,45568,30.4109589041096,1460,869,"Riverside - Sedamsville",-84.5741389147533,39.0826573903614
5,10,0,14,5,10,196.147132713284,189.548152866006,171.901227816758,1109.95836757401,192.764570845819,4.72602739726027,45568,30.4109589041096,1460,869,"Sedamsville",-84.5745323831002,39.0904434649667
0,4,0,0,0,2,139.067955447679,361.477666943525,239.563829229783,986.358265894019,320.067131963913,1.73894375268356,29654,28.5530270502362,4658,2667,"East Price Hill",-84.5749260036315,39.098229525535
9,3,2,6,7,10,226.669719866742,238.3718763797,178.613669755901,476.203356246118,124.637459339315,1.73894375268356,29654,28.5530270502362,4658,2667,"East Price Hill",-84.5753197766564,39.1060155726738
128,23,1,10,25,62,114.606920159798,138.493074473005,90.105276976943,428.302659503168,47.490881616185,7.60079312623926,28594,46.4639788499669,1513,719,"East Price Hill",-84.5757137022338,39.1138016057655
29,42,0,2,6,36,30.2401314850617,394.996897422798,54.9160318329329,619.610406506253,86.4456616615702,3.65799911855443,33285,37.5055090348171,2269,1065,"West Price Hill",-84.5761077803208,39.1215876252857
10,0,0,9,5,3,474.913680203694,139.654925866049,226.095310885141,1042.75030308516,94.7649322799473,3.89782716868469,36933,24.1499419472549,6029,2073,"South Fairmount - Westwood",-84.5765020108923,39.1293736308684
34,5,1,6,5,50,137.209367346913,239.290373900892,63.619813159613,768.013375105354,134.444589708944,4.69719350073855,21979,47.7104874446086,3385,1713,"Westwood",-84.5768963944428,39.1371596227975
16,4,0,4,4,11,238.65388915923,222.945947315689,143.169781436596,778.794433184334,167.619576212817,8.6547656997131,30375,30.5546700669429,6274,3155,"Westwood",-84.5772909305637,39.144945600891
3,0,0,3,0,26,438.030108706609,285.00178065865,94.7963058071786,1296.41457163884,295.028076109016,8.6547656997131,30375,30.5546700669429,6274,3155,"Westwood",-84.5776856195595,39.1527315651906
0,0,0,0,0,0,575.468093554092,466.057393514543,429.828673558574,1847.44068796905,602.019465013637,1.06761565836299,46519,19.2170818505338,4215,2604,"Westwood",-84.5780804615271,39.1605175157954
2,0,0,1,0,0,1404.60677576553,591.49788700562,866.967676832322,2336.97061720888,1355.01072161752,6.18811881188119,23611,36.9165487977369,2828,1668,"Mount Airy - Westwood",-84.5784754563619,39.1683034525707
0,0,0,9,0,4,541.895815058925,168.447617332841,149.40742646518,2821.39755717157,855.206821467357,2.0595690747782,65130,7.54119138149556,6312,2762,"Mount Airy",-84.5792659052777,39.1838752847725
2,0,0,13,1,13,379.123903079134,244.602341133818,185.070713954149,3227.74619683352,487.627769444002,5.27612399917881,29060,22.5210429070006,4871,2372,"Mount Airy",-84.5796613594457,39.1916611801755
6,1,0,9,0,15,389.196441133034,215.671420420394,140.006513680612,3820.21297498885,383.558053101586,5.27612399917881,29060,22.5210429070006,4871,2372,"Mount Airy",-84.5800569667386,39.1994470619024
6,2,0,5,4,4,269.798438246978,216.366915911455,199.512394519584,1049.12036724297,128.715100584878,4.72602739726027,45568,30.4109589041096,1460,869,"Riverside - Sedamsville",-84.5714516080835,39.0866389154715
10,0,0,10,8,9,297.074514008018,162.891869857724,199.488038247419,950.522297627679,129.324962824714,4.72602739726027,45568,30.4109589041096,1460,869,"Sedamsville",-84.5718448366696,39.0944250075615
4,0,0,4,2,3,441.589857741874,287.35605611544,232.830175052439,537.488486979243,219.538155774618,1.73894375268356,29654,28.5530270502362,4658,2667,"East Price Hill",-84.5722382174037,39.1022110856908
143,3,3,18,15,44,250.366529725545,188.95063685623,82.1664201419,240.134672908869,134.050354720448,6.57169117647059,30781,39.3382352941176,2176,985,"East Price Hill",-84.5726317507058,39.1099971502296
35,27,1,6,24,83,34.5469110849472,268.123365240198,32.0490060689451,550.582926095768,96.1949471771591,2.1622934888241,34207,39.5772594752187,4116,2068,"East Price Hill",-84.5730254361634,39.1177832008991
35,1,0,1,2,0,387.957756085963,362.371892869468,298.560691256381,978.362647407097,277.98762061216,2.1622934888241,34207,39.5772594752187,4116,2068,"West Price Hill",-84.5734192742207,39.1255692380297
19,6,0,10,10,44,211.44530212496,223.385765041783,103.951559490814,1000.91130362664,111.235059173088,3.89782716868469,36933,24.1499419472549,6029,2073,"South Fairmount - Westwood",-84.5738132647707,39.1333552611032
3,1,0,11,2,64,244.670478302456,178.822731808134,65.5974077777164,774.057078075425,245.398144810913,4.69719350073855,21979,47.7104874446086,3385,1713,"Westwood",-84.5742074079259,39.14114127062
1,0,0,10,3,16,618.328218356337,243.427140702514,196.674273940026,1045.23570677965,185.464949454597,8.6547656997131,30375,30.5546700669429,6274,3155,"Westwood",-84.5746017037967,39.1489272662885
8,2,0,10,1,5,372.982920883856,158.074486428327,110.859497179495,1539.07759337011,391.652153926762,8.6547656997131,30375,30.5546700669429,6274,3155,"Westwood",-84.5749961522577,39.1567132481931
1,0,0,0,0,0,1036.48326856336,737.02543756094,368.242449875782,2027.40911538598,914.054593300845,6.18811881188119,23611,36.9165487977369,2828,1668,"Mount Airy - Westwood",-84.5753907537123,39.1644992163756
0,0,0,0,0,0,1600.06999442577,662.559874484955,1183.20499493211,2249.54943929693,1439.27098933894,6.18811881188119,23611,36.9165487977369,2828,1668,"Mount Airy",-84.5757855080064,39.1722851707233
6,5,1,40,1,14,130.785500881796,129.070683688222,73.160241651435,2799.73174841413,400.384542030803,2.0595690747782,65130,7.54119138149556,6312,2762,"Mount Airy",-84.5765754753134,39.1878570380958
1,2,0,9,0,19,285.325805946377,214.867463091072,55.646761170379,3346.67428635608,546.026463011223,5.27612399917881,29060,22.5210429070006,4871,2372,"Mount Airy",-84.5769706884927,39.1956429512021
20,2,0,14,6,54,380.438900406188,142.002674122033,55.2665666660879,4002.59646320294,188.351961590899,5.27612399917881,29060,22.5210429070006,4871,2372,"Mount Airy",-84.5773660548396,39.2034288503451
23,6,3,13,8,20,194.279020220142,211.069842310626,115.692279546399,711.717400495445,56.2281274723566,4.72602739726027,45568,30.4109589041096,1460,869,"Sedamsville",-84.5687640110036,39.0906203901941
10,1,0,4,9,22,369.078548753615,259.919634307104,103.723679288489,768.947243636453,115.262151470268,1.73894375268356,29654,28.5530270502362,4658,2667,"East Price Hill",-84.5691569997073,39.0984064997299
74,3,7,32,37,60,274.648454012597,93.9542701974284,40.2740553408434,164.943719260399,33.8346213238146,6.57169117647059,30781,39.3382352941176,2176,985,"East Price Hill",-84.5695501406623,39.1061925955682
45,4,1,6,18,47,158.500677083526,227.927270254521,62.081151485822,365.027258765006,47.1948501856123,2.1622934888241,34207,39.5772594752187,4116,2068,"East Price Hill",-84.5699434336625,39.1139786775804
16,4,0,2,3,5,235.115013923038,431.839664150967,209.503925957084,898.357810103939,86.4725723970861,2.1622934888241,34207,39.5772594752187,4116,2068,"West Price Hill",-84.5703368791784,39.1217647458855
18,0,0,6,1,13,428.156581358711,240.336295217117,188.55365819365,1071.82648766609,245.991123844355,3.52685838307108,19343,36.7335865436788,1843,1107,"South Fairmount - Westwood",-84.570730477091,39.1295508003567
5,15,0,15,5,18,209.642289908425,173.119938519455,111.124545977052,945.323088156212,209.817469954084,4.69719350073855,21979,47.7104874446086,3385,1713,"Westwood",-84.5711242272909,39.1373368412066
9,3,2,22,8,23,307.145291180723,154.712960378102,63.793115139636,930.694746388908,126.736678017704,4.69719350073855,21979,47.7104874446086,3385,1713,"Westwood",-84.5715181301579,39.145122868191
3,0,0,1,0,0,542.444337364537,368.176839133106,373.160453632065,1282.74573970785,453.335243165099,8.6547656997131,30375,30.5546700669429,6274,3155,"Westwood",-84.5719121856145,39.1529088814253
1,0,0,2,1,14,811.015728797148,355.015058669134,104.667626815577,1686.73488019217,474.961959104321,6.18811881188119,23611,36.9165487977369,2828,1668,"Northside - Westwood",-84.5723063935236,39.1606948808442
0,0,0,0,0,0,1453.06867530134,782.992742254578,730.788388678811,1981.87448844895,1203.06379522251,6.18811881188119,23611,36.9165487977369,2828,1668,"Mount Airy",-84.5727007543622,39.1684808664847
0,0,0,0,0,0,1193.44197654,733.200159957555,827.771306093778,2213.22576643971,1181.95838466965,6.18811881188119,23611,36.9165487977369,2828,1668,"Mount Airy",-84.5730952678623,39.1762668384579
34,6,0,12,2,7,190.410643742183,229.396432219761,175.170692486494,2892.4687217945,253.930646450577,5.27612399917881,29060,22.5210429070006,4871,2372,"Mount Airy",-84.5738847534439,39.1918387409469
1,2,0,1,1,14,301.338536702721,318.461623371799,114.850011976424,3523.10910749647,267.956642668168,5.27612399917881,29060,22.5210429070006,4871,2372,"Mount Airy",-84.574279725795,39.1996246715571
6,1,1,2,0,2,309.730591069951,316.490666408109,318.280177339932,808.054911480653,322.389442221088,4.72602739726027,45568,30.4109589041096,1460,869,"Sedamsville",-84.5656835267379,39.0868156740453
8,1,0,9,5,19,501.382232468024,203.728847175712,161.212824444948,702.008515028316,211.823112738669,4.72602739726027,45568,30.4109589041096,1460,869,"East Price Hill",-84.5660761234144,39.0946018148763
58,1,1,11,13,32,280.605302678233,133.586654914196,83.6477859660982,360.935372588062,155.928828689539,1.73894375268356,29654,28.5530270502362,4658,2667,"East Price Hill",-84.5664688721612,39.1023879418612
127,17,4,12,24,74,83.9479803082578,125.212123580634,90.1435288290088,313.333986038024,54.7584793942825,6.57169117647059,30781,39.3382352941176,2176,985,"East Price Hill",-84.5668617728761,39.1101740552896
2,4,0,0,0,8,271.178786055628,541.306088279722,224.217946592346,762.448719264265,342.163785677453,2.1622934888241,34207,39.5772594752187,4116,2068,"East Price Hill",-84.5672548259373,39.1179601547285
4,0,0,4,1,0,400.234420783849,304.568451697619,312.389036898271,1007.30829846085,333.540073995818,2.1622934888241,34207,39.5772594752187,4116,2068,"South Fairmount",-84.5676480311748,39.1257462405026
49,13,0,7,6,33,172.540232156588,164.566343829404,39.4966150473006,1053.10953612454,111.25528769129,3.52685838307108,19343,36.7335865436788,1843,1107,"South Fairmount",-84.5680413887816,39.1335323125387
2,8,0,0,4,4,226.179741988785,381.552353545072,240.966323259108,1069.85580602416,159.772350976508,9.05905905905906,19634,39.4394394394394,1998,1161,"North Fairmount",-84.5684348987639,39.1413183707882
6,0,0,0,4,5,365.29572765397,525.007474672867,143.246103182299,1181.3206993851,188.160985307713,4.69719350073855,21979,47.7104874446086,3385,1713,"East Westwood",-84.5688285612148,39.1491044152552
19,0,0,23,3,1,621.776200161308,105.169694423379,272.303678833738,1425.92200809797,108.424872316346,1.06761565836299,46519,19.2170818505338,4215,2604,"Westwood",-84.5692223759495,39.1568904462257
0,0,0,0,0,0,1251.97542455261,566.846606052452,410.406992109945,1633.75244822034,825.465124554664,6.18811881188119,23611,36.9165487977369,2828,1668,"Mount Airy",-84.5696163433377,39.1646764630802
0,0,0,0,0,0,1298.01982395647,862.120897327447,981.925774987857,1904.25310704341,1192.83897158911,6.18811881188119,23611,36.9165487977369,2828,1668,"Mount Airy",-84.570010463283,39.1724624664614
0,0,0,0,0,0,812.433787279027,415.365587156599,335.594757579412,2178.19359512953,784.581413539546,6.18811881188119,23611,36.9165487977369,2828,1668,"Mount Airy",-84.5704047360253,39.1802484557801
10,1,0,12,1,10,294.200318478503,126.98297633486,147.902214647447,2503.97475608588,268.643004088692,2.0595690747782,65130,7.54119138149556,6312,2762,"Mount Airy",-84.5707991614335,39.1880344315813
1,3,0,8,0,12,245.918513870393,203.067656958705,127.063593164067,3058.92258902733,378.366106344946,5.27612399917881,29060,22.5210429070006,4871,2372,"Mount Airy",-84.5711937396777,39.1958203934676
1,0,0,2,0,4,609.384682513318,415.68912259318,245.807449456551,3752.55288063397,320.087241409142,5.27612399917881,29060,22.5210429070006,4871,2372,"Mount Airy",-84.5715884708486,39.2036063416828
18,0,0,0,3,0,489.042889698118,534.820725644157,466.781086965396,641.689341774204,166.335064022873,4.72602739726027,45568,30.4109589041096,1460,869,"Sedamsville",-84.5629955882662,39.0907970309178
13,7,0,17,14,47,171.562826584936,154.834163795282,87.8820781225197,507.167567515515,80.1463317334278,1.73894375268356,29654,28.5530270502362,4658,2667,"East Price Hill",-84.5633879450673,39.0985831891109
69,9,2,22,10,71,87.9613287492371,81.1005378955027,44.0910239883011,319.736491358691,38.5791446780526,4.60215053763441,23519,47.3978494623656,2325,1348,"East Price Hill",-84.5637804536552,39.1063693336929
35,0,0,2,18,51,296.173618307072,366.10245667895,46.606437336723,597.792062179387,62.4522331243538,4.60215053763441,23519,47.3978494623656,2325,1348,"East Price Hill",-84.5641731145202,39.1141554644156
8,7,0,1,5,34,126.940189866777,457.467977009528,22.5448610602719,974.071924476979,101.804050665284,2.1622934888241,34207,39.5772594752187,4116,2068,"South Fairmount",-84.5645659272648,39.1219415815709
15,7,0,2,4,19,52.0936300649748,321.261115524571,107.515919928764,929.983263168172,150.257303691949,3.52685838307108,19343,36.7335865436788,1843,1107,"South Fairmount",-84.5649588923555,39.1297276848859
0,0,0,0,0,6,458.756329457547,385.154927340038,146.191095201002,1142.51246399327,430.645727171584,9.05905905905906,19634,39.4394394394394,1998,1161,"North Fairmount",-84.5653520094261,39.1375137744248
13,1,0,0,2,10,306.899484357298,505.959207669959,15.4861479615492,1272.16920242738,201.337702748138,4.69719350073855,21979,47.7104874446086,3385,1713,"East Westwood",-84.5657452789108,39.1452998501782
1,7,0,5,2,4,177.335292437223,275.653785746491,225.258540089876,1309.63827719942,215.11395193598,8.6547656997131,30375,30.5546700669429,6274,3155,"East Westwood",-84.5661387005528,39.1530859122368
14,0,0,19,0,6,990.112225427483,134.154447345091,129.589077748586,1316.60906475594,476.466854524858,6.18811881188119,23611,36.9165487977369,2828,1668,"Northside",-84.566532274773,39.1608719604774
0,0,0,0,0,0,1273.35634631269,900.557817841572,855.302526298231,1563.83583910794,988.266617168041,6.18811881188119,23611,36.9165487977369,2828,1668,"Mount Airy",-84.5669260013726,39.1686579949618
1,0,0,0,0,0,832.274469140472,400.662547329291,565.049219919519,1898.67824587138,925.838091881759,6.18811881188119,23611,36.9165487977369,2828,1668,"Mount Airy",-84.5673198805023,39.1764440157846
2,1,0,0,1,18,558.128109803733,436.993768086678,80.9278777427578,2169.29879203263,461.119117966661,6.18811881188119,23611,36.9165487977369,2828,1668,"Mount Airy",-84.5677139122905,39.1842300227607
23,1,0,24,1,16,292.443377585098,101.893608590371,72.5032193719425,2626.77034095168,227.030173115802,6.18811881188119,23611,36.9165487977369,2828,1668,"Mount Airy",-84.5681080966875,39.1920160160472
1,0,0,1,0,4,461.153040423151,329.292596498526,214.996464649124,3282.156203291,345.382235288064,5.27612399917881,29060,22.5210429070006,4871,2372,"Mount Airy",-84.568502433751,39.1998019955107
2,0,0,9,0,1,504.132771314868,203.833151022144,297.10410814202,469.426062757775,323.226690695154,4.72602739726027,45568,30.4109589041096,1460,869,"Sedamsville",-84.560307359426,39.0947783374871
20,1,0,5,3,24,231.778489667175,232.78547234505,93.8942896866748,488.69527201285,194.161645642108,1.73894375268356,29654,28.5530270502362,4658,2667,"East Price Hill",-84.560699476149,39.1025645132089
83,5,1,19,24,65,151.574334125857,68.1151410730823,67.0492279893936,578.979613673515,67.8372867621492,4.60215053763441,23519,47.3978494623656,2325,1348,"East Price Hill",-84.5610917447664,39.1103506751824
20,5,0,1,4,29,256.251176234544,506.609397571756,115.175496549329,976.711944822726,158.481884992617,2.1622934888241,34207,39.5772594752187,4116,2068,"East Price Hill",-84.5614841651291,39.1181368234621
37,10,1,14,9,26,121.882241723791,64.0472176574587,83.3995708484493,752.368840487056,90.0363989604431,2.1622934888241,34207,39.5772594752187,4116,2068,"South Fairmount",-84.5618767376505,39.1259229578968
15,2,0,0,1,10,253.977245772428,421.547416447335,211.385713263166,1036.99369366947,308.377578365026,9.05905905905906,19634,39.4394394394394,1998,1161,"North Fairmount",-84.5622694621472,39.1337090787945
4,3,0,0,2,24,245.174895993465,401.310532418795,65.2781898443805,1384.73473190539,163.003600034379,9.05905905905906,19634,39.4394394394394,1998,1161,"East Westwood",-84.5626623387297,39.141495185808
11,8,0,0,3,24,106.362196485976,398.472660409228,102.855986674442,1330.47339665388,179.065967872833,4.69719350073855,21979,47.7104874446086,3385,1713,"East Westwood",-84.5630553674407,39.1492812791132
5,0,1,2,1,0,638.343188492256,280.74100020331,324.477404425793,1133.62619677815,319.718445791909,5.6255247691016,11327,75.3568429890848,2382,863,"Villages at Roll Hill",-84.5634485486634,39.1570673586648
0,0,0,0,0,0,1102.674133112,433.963715994907,551.887734448688,1222.54293677519,835.743543823557,6.18811881188119,23611,36.9165487977369,2828,1668,"Mount Airy",-84.5638418819615,39.1648534244308
0,0,0,0,0,0,1055.98541966581,728.060900559342,609.025509949194,1575.30600194814,936.448424586765,6.18811881188119,23611,36.9165487977369,2828,1668,"Mount Airy",-84.5642353677275,39.1726394765054
7,0,0,9,0,2,469.315563124337,176.996759360022,289.606659162607,1865.9274935558,618.138754263815,6.18811881188119,23611,36.9165487977369,2828,1668,"Mount Airy",-84.5646290058813,39.180425514741
1,0,0,0,0,2,596.924965202801,392.231472487671,239.125668335773,2237.06372617868,352.900427338263,6.18811881188119,23611,36.9165487977369,2828,1668,"Mount Airy",-84.5650227966579,39.1882115393127
2,5,0,22,3,22,192.354849132275,145.842176850225,107.114036458827,2830.68580870811,183.667754299496,0.755667506297229,35570,11.6876574307305,1985,1080,"Mount Airy",-84.5654167398984,39.1959975500568
0,0,0,6,0,9,623.004886535202,256.189753827752,76.1149048835312,3556.26956093836,556.344319324804,5.27612399917881,29060,22.5210429070006,4871,2372,"Mount Airy",-84.5658108358538,39.2037835469757
